User date;Vehicle date;Latitude;Longitude;Height;Vibración;SourceGPS;network;httpresponse;lastconnection;Rumbo (º);Velocidad (km/h);Calidad GPS;disp_stat;Distancia módem (km);Horas módem (h);Contacto;Dentro de una parcela;Estado;cmb_state;Caudal de producto (t/h);Revoluc. cinta (rpm);cmb_acc_weigth;Incli. ade-atr (º);Incli. d-i (º);f_impMayor;e_extbxApp;inc_state;f_impMinor;Contaminación (%);cmb_prddelay;Rendimiento (t/ha);Peso (remolque) (t);Carga;Peso acumulado (t);Superficie acumulada (ha);Rendimiento medio (t/ha)
10/09/2024 12:12:09;10/09/2024 12:12:09;36,952532166;-6,0894225;0;0,78;2;1;200;1725963078;13,9;2,4;GPS Fijo (SPS);9;731;330,6;Encendido;Encendido;Conectado, trabajando;1;0,8;109;10898141;-2;-1;1;14;1;1;0;12;2,4;1260,9;0;1260,9;11,80;106,8
10/09/2024 12:12:20;10/09/2024 12:12:20;36,952602333;-6,089396;0;0,73;2;1;200;1725963138;17,1;2,9;GPS Fijo (SPS);9;731;330,6;Encendido;Encendido;Conectado, trabajando;1;1,1;109;10960381;-3;-1;1;14;1;1;0;12;3,8;1261,0;0;1261,0;11,80;106,8
10/09/2024 12:12:30;10/09/2024 12:12:30;36,952675833;-6,089365333;0;0,73;2;1;200;1725963138;22,7;3,0;GPS Fijo (SPS);9;731;330,6;Encendido;Encendido;Conectado, trabajando;1;1,3;109;11033125;0;0;1;14;1;1;0;12;3,8;1261,0;0;1261,0;11,80;106,8
10/09/2024 12:12:40;10/09/2024 12:12:40;36,952746833;-6,08934;0;0,82;2;1;200;1725963138;15,0;2,9;GPS Fijo (SPS);9;731;330,6;Encendido;Encendido;Conectado, trabajando;1;1,3;107;11098814;-2;-2;1;14;1;1;0;12;4,4;1261,1;0;1261,1;11,80;106,8
10/09/2024 12:12:50;10/09/2024 12:12:50;36,952814333;-6,089314333;0;0,75;2;1;200;1725963138;18,5;2,4;GPS Fijo (SPS);9;731;330,6;Encendido;Encendido;Conectado, trabajando;1;1,3;106;11180428;0;-1;1;14;1;1;0;12;4,4;1261,2;0;1261,2;11,81;106,8
10/09/2024 12:13:00;10/09/2024 12:13:00;36,952879333;-6,089289666;0;0,80;2;1;200;1725963138;19,2;2,9;GPS Fijo (SPS);9;731;330,6;Encendido;Encendido;Conectado, trabajando;1;1,5;107;11264166;0;0;1;14;1;1;0;12;3,4;1261,3;0;1261,3;11,81;106,8
10/09/2024 12:13:10;10/09/2024 12:13:10;36,952948166;-6,089263166;0;0,67;2;1;200;1725963183;18,7;2,8;GPS Fijo (SPS);9;731;330,6;Encendido;Encendido;Conectado, trabajando;1;1,4;104;11362227;-1;0;1;14;1;1;0;12;3,8;1261,4;0;1261,4;11,81;106,8
10/09/2024 12:13:20;10/09/2024 12:13:20;36,953012;-6,089238666;0;0,72;2;1;200;1725963183;9,3;1,9;GPS Fijo (SPS);9;731;330,6;Encendido;Encendido;Conectado, trabajando;1;1,2;106;11427364;-2;-2;1;14;1;1;0;12;2,8;1261,4;0;1261,4;11,81;106,8
10/09/2024 12:13:30;10/09/2024 12:13:30;36,9530405;-6,089226833;0;0,72;2;1;200;1725963183;0,0;0,0;GPS Fijo (SPS);9;731;330,6;Encendido;Encendido;Conectado, parado;1;1,3;108;11509593;0;-1;1;14;1;1;0;12;3,1;1261,5;0;1261,5;11,81;106,8
10/09/2024 12:13:41;10/09/2024 12:13:41;36,953037666;-6,089227666;0;0,62;2;1;200;1725963183;197,5;0,8;GPS Fijo (SPS);9;731;330,6;Encendido;Encendido;Conectado, parado;1;1,3;107;11591948;-1;-1;1;14;1;1;0;12;3,2;1261,6;0;1261,6;11,81;106,8
10/09/2024 12:13:51;10/09/2024 12:13:51;36,953001333;-6,089242833;0;0,63;2;1;200;1725963228;200,9;0,5;GPS Fijo (SPS);9;731;330,6;Encendido;Encendido;Conectado, parado;1;0,7;100;11667444;0;-1;1;14;1;1;0;12;3,7;1261,7;0;1261,7;11,81;106,8
10/09/2024 12:14:00;10/09/2024 12:14:00;36,953053666;-6,089219666;0;0,52;2;1;200;1725963228;26,5;4,2;GPS Fijo (SPS);9;731;330,6;Encendido;Encendido;Conectado, trabajando;1;0,0;100;11677141;-2;0;1;14;1;1;0;12;3,7;1261,7;0;1261,7;11,81;106,8
10/09/2024 12:14:10;10/09/2024 12:14:10;36,953093666;-6,0891245;0;0,50;2;1;200;1725963228;94,3;4,0;GPS Fijo (SPS);9;731;330,6;Encendido;Encendido;Conectado, trabajando;1;0,0;0;11677141;-1;1;1;14;1;1;0;12;1,2;1261,7;0;1261,7;11,81;106,8
10/09/2024 12:14:20;10/09/2024 12:14:20;36,9530625;-6,088979;0;0,82;2;1;200;1725963228;103,0;5,9;GPS Fijo (SPS);9;731;330,6;Encendido;Encendido;Conectado, trabajando;1;0,0;0;11677141;-1;-1;1;14;1;1;0;12;1,2;1261,7;0;1261,7;11,81;106,8
10/09/2024 12:14:30;10/09/2024 12:14:30;36,9530135;-6,0888065;0;0,85;2;1;200;1725963228;110,9;5,8;GPS Fijo (SPS);9;731;330,6;Encendido;Encendido;Conectado, trabajando;1;0,0;0;11677141;0;-1;1;14;1;1;0;12;0,0;1261,7;0;1261,7;11,81;106,8
10/09/2024 12:14:40;10/09/2024 12:14:40;36,952972666;-6,088661;0;0,52;2;1;200;1725963228;126,3;3,6;GPS Fijo (SPS);9;731;330,6;Encendido;Encendido;Conectado, trabajando;1;0,0;0;11677141;-1;-1;1;14;1;1;0;12;0,0;1261,7;0;1261,7;11,81;106,8
10/09/2024 12:14:50;10/09/2024 12:14:50;36,952907333;-6,088655166;0;0,59;2;1;200;1725963288;204,9;0,5;GPS Fijo (SPS);9;731;330,6;Encendido;Encendido;Conectado, parado;1;0,0;0;11677141;-1;-2;1;14;1;1;0;12;0,0;1261,7;0;1261,7;11,81;106,8
10/09/2024 12:15:00;10/09/2024 12:15:00;36,952928;-6,088656833;0;0,66;2;1;200;1725963288;211,0;0,7;GPS Fijo (SPS);9;731;330,6;Encendido;Encendido;Conectado, parado;1;0,0;0;11677141;1;-1;1;14;1;1;0;12;0,0;1261,7;0;1261,7;11,81;106,8
10/09/2024 12:15:10;10/09/2024 12:15:10;36,952910833;-6,088664166;0;0,63;2;1;200;1725963288;193,7;0,7;GPS Fijo (SPS);9;731;330,6;Encendido;Encendido;Conectado, parado;1;0,0;0;11677141;2;1;1;14;1;1;0;12;0,0;1261,7;0;1261,7;11,82;106,8
10/09/2024 12:15:20;10/09/2024 12:15:20;36,9528795;-6,088677333;0;0,54;2;1;200;1725963288;203,8;1,5;GPS Fijo (SPS);9;731;330,6;Encendido;Encendido;Conectado, trabajando;1;0,0;99;11677141;0;2;1;14;1;1;0;12;0,0;1261,7;0;1261,7;11,82;106,8
10/09/2024 12:15:30;10/09/2024 12:15:30;36,952839666;-6,088692166;0;0,82;2;1;200;1725963288;200,2;2,3;GPS Fijo (SPS);9;731;330,6;Encendido;Encendido;Conectado, trabajando;1;0,2;108;11681980;0;0;1;14;1;1;0;12;0,3;1261,7;0;1261,7;11,82;106,8
10/09/2024 12:15:40;10/09/2024 12:15:40;36,952772666;-6,088716166;0;0,86;2;1;200;1725963333;191,6;2,9;GPS Fijo (SPS);9;731;330,6;Encendido;Encendido;Conectado, trabajando;1;1,1;107;11727013;0;0;1;14;1;1;0;12;0,3;1261,7;0;1261,7;11,82;106,8
10/09/2024 12:15:50;10/09/2024 12:15:50;36,952705166;-6,088743166;0;1,18;2;1;200;1725963333;196,5;2,9;GPS Fijo (SPS);9;731;330,6;Encendido;Encendido;Conectado, trabajando;1;1,1;108;11777132;-1;0;1;14;1;1;0;12;3,9;1261,8;0;1261,8;11,82;106,8
10/09/2024 12:16:00;10/09/2024 12:16:00;36,952634333;-6,088771833;0;0,71;2;1;200;1725963333;198,9;3,0;GPS Fijo (SPS);9;731;330,6;Encendido;Encendido;Conectado, trabajando;1;1,1;108;11839561;0;0;1;14;1;1;0;12;3,9;1261,9;0;1261,9;11,82;106,8
10/09/2024 12:16:10;10/09/2024 12:16:10;36,952562333;-6,0888005;0;0,70;2;1;200;1725963333;200,4;3,0;GPS Fijo (SPS);9;731;330,6;Encendido;Encendido;Conectado, trabajando;1;1,6;107;11915796;1;0;1;14;1;1;0;12;5,3;1261,9;0;1261,9;11,82;106,8
10/09/2024 12:16:19;10/09/2024 12:16:19;36,952491666;-6,088827166;0;0,78;2;1;200;1725963378;197,4;3,0;GPS Fijo (SPS);9;731;330,6;Encendido;Encendido;Conectado, trabajando;1;1,2;107;11989119;0;1;1;14;1;1;0;12;5,3;1262,0;0;1262,0;11,82;106,8
10/09/2024 12:16:29;10/09/2024 12:16:29;36,952425;-6,088853;0;0,70;2;1;200;1725963378;190,8;0,9;GPS Fijo (SPS);9;731;330,6;Encendido;Encendido;Conectado, parado;1;1,6;107;12065292;0;1;1;14;1;1;0;12;3,0;1262,1;0;1262,1;11,82;106,8
10/09/2024 12:16:39;10/09/2024 12:16:39;36,952355666;-6,08888;0;0,69;2;1;200;1725963378;197,0;3,3;GPS Fijo (SPS);9;731;330,6;Encendido;Encendido;Conectado, trabajando;1;1,1;107;12133502;0;1;1;14;1;1;0;12;2,9;1262,2;0;1262,2;11,82;106,8
10/09/2024 12:16:49;10/09/2024 12:16:49;36,9522925;-6,0889035;0;0,81;2;1;200;1725963378;191,6;2,9;GPS Fijo (SPS);9;731;330,6;Encendido;Encendido;Conectado, trabajando;1;1,9;107;12234762;0;1;1;14;1;1;0;12;3,1;1262,2;0;1262,3;11,82;106,8
10/09/2024 12:16:59;10/09/2024 12:16:59;36,952219833;-6,0889315;0;0,77;2;1;200;1725963378;197,3;3,3;GPS Fijo (SPS);9;731;330,6;Encendido;Encendido;Conectado, trabajando;1;1,4;109;12306736;0;0;1;14;1;1;0;12;3,8;1262,3;0;1262,3;11,82;106,8
10/09/2024 12:17:09;10/09/2024 12:17:09;36,952144166;-6,088960666;0;0,92;2;1;200;1725963378;200,1;3,3;GPS Fijo (SPS);9;731;330,6;Encendido;Encendido;Conectado, trabajando;1;1,4;109;12388300;-1;1;1;14;1;1;0;12;3,3;1262,4;0;1262,4;11,83;106,8
10/09/2024 12:17:19;10/09/2024 12:17:19;36,952074333;-6,088988166;0;0,56;2;1;200;1725963438;198,2;2,6;GPS Fijo (SPS);9;731;330,6;Encendido;Encendido;Conectado, trabajando;1;1,5;109;12471590;0;0;1;14;1;1;0;12;3,3;1262,5;0;1262,5;11,83;106,8
10/09/2024 12:17:29;10/09/2024 12:17:29;36,952011666;-6,089011333;0;0,65;2;1;200;1725963438;200,1;2,7;GPS Fijo (SPS);9;731;330,6;Encendido;Encendido;Conectado, trabajando;1;1,8;109;12567495;0;2;1;14;1;1;0;12;3,1;1262,6;0;1262,6;11,83;106,8
10/09/2024 12:17:39;10/09/2024 12:17:39;36,9519415;-6,089039333;0;0,87;2;1;200;1725963438;201,0;3,6;GPS Fijo (SPS);9;731;330,6;Encendido;Encendido;Conectado, trabajando;1;1,4;109;12660221;-1;-1;1;14;1;1;0;12;4,0;1262,7;0;1262,7;11,83;106,8
10/09/2024 12:17:49;10/09/2024 12:17:49;36,951873833;-6,089063833;0;0,71;2;1;200;1725963438;190,9;2,8;GPS Fijo (SPS);9;731;330,6;Encendido;Encendido;Conectado, trabajando;1;0,8;108;12727921;0;-2;1;14;1;1;0;12;3,4;1262,8;0;1262,8;11,83;106,8
10/09/2024 12:17:59;10/09/2024 12:17:59;36,951805666;-6,089092333;0;0,77;2;1;200;1725963438;198,6;3,0;GPS Fijo (SPS);9;731;330,6;Encendido;Encendido;Conectado, trabajando;1;1,1;108;12784398;0;0;1;14;1;1;0;12;1,9;1262,8;0;1262,8;11,83;106,7
10/09/2024 12:18:10;10/09/2024 12:18:10;36,951731;-6,089121666;0;0,94;2;1;200;1725963483;201,5;3,1;GPS Fijo (SPS);9;731;330,7;Encendido;Encendido;Conectado, trabajando;1;1,4;107;12862016;-1;0;1;14;1;1;0;12;2,4;1262,9;0;1262,9;11,83;106,7
10/09/2024 12:18:20;10/09/2024 12:18:20;36,951659833;-6,0891485;0;0,65;2;1;200;1725963483;200,8;2,7;GPS Fijo (SPS);9;731;330,7;Encendido;Encendido;Conectado, trabajando;1;1,7;107;12948169;0;-1;1;14;1;1;0;12;3,4;1263,0;0;1263,0;11,83;106,7
10/09/2024 12:18:30;10/09/2024 12:18:30;36,951592;-6,089173833;0;0,66;2;1;200;1725963483;199,9;3,0;GPS Fijo (SPS);9;731;330,7;Encendido;Encendido;Conectado, trabajando;1;1,5;108;13033285;-1;-2;1;14;1;1;0;12;3,4;1263,1;0;1263,1;11,83;106,7
10/09/2024 12:18:39;10/09/2024 12:18:39;36,9515205;-6,089202833;0;0,86;2;1;200;1725963483;196,4;3,1;GPS Fijo (SPS);9;731;330,7;Encendido;Encendido;Conectado, trabajando;1;1,4;107;13123630;2;2;1;14;1;1;0;12;3,5;1263,1;0;1263,1;11,83;106,7
10/09/2024 12:18:49;10/09/2024 12:18:49;36,951446666;-6,089231166;0;0,74;2;1;200;1725963528;196,9;3,1;GPS Fijo (SPS);9;731;330,7;Encendido;Encendido;Conectado, trabajando;1;1,5;107;13203025;-3;-3;1;14;1;1;0;12;3,2;1263,2;0;1263,2;11,83;106,7
10/09/2024 12:18:59;10/09/2024 12:18:59;36,9513725;-6,089259833;0;0,63;2;1;200;1725963528;197,3;3,0;GPS Fijo (SPS);9;731;330,7;Encendido;Encendido;Conectado, trabajando;1;1,4;107;13294015;-2;-2;1;14;1;1;0;12;3,6;1263,3;0;1263,3;11,84;106,7
10/09/2024 12:19:09;10/09/2024 12:19:09;36,951311666;-6,089282166;0;1,00;2;1;200;1725963528;193,9;1,0;GPS Fijo (SPS);9;731;330,7;Encendido;Encendido;Conectado, parado;1;1,3;107;13382761;1;1;1;14;1;1;0;12;3,3;1263,4;0;1263,4;11,84;106,7
10/09/2024 12:19:19;10/09/2024 12:19:19;36,951245666;-6,0893075;0;0,81;2;1;200;1725963528;198,5;2,9;GPS Fijo (SPS);9;731;330,7;Encendido;Encendido;Conectado, trabajando;1;1,3;108;13466135;1;1;1;14;1;1;0;12;3,3;1263,5;0;1263,5;11,84;106,7
10/09/2024 12:19:29;10/09/2024 12:19:29;36,951182166;-6,089332;0;0,91;2;1;200;1725963528;197,7;2,4;GPS Fijo (SPS);9;731;330,7;Encendido;Encendido;Conectado, trabajando;1;1,8;109;13559878;-2;-1;1;14;1;1;0;12;3,7;1263,6;0;1263,6;11,84;106,7
10/09/2024 12:19:39;10/09/2024 12:19:39;36,951116333;-6,089358166;0;0,77;2;1;200;1725963528;197,5;2,9;GPS Fijo (SPS);9;731;330,7;Encendido;Encendido;Conectado, trabajando;1;1,8;109;13636284;0;0;1;14;1;1;0;12;3,4;1263,7;0;1263,7;11,84;106,7
10/09/2024 12:19:49;10/09/2024 12:19:49;36,951047833;-6,0893855;0;1,01;2;1;200;1725963588;203,7;3,0;GPS Fijo (SPS);9;731;330,7;Encendido;Encendido;Conectado, trabajando;1;1,8;109;13758833;-1;-1;1;14;1;1;0;12;4,4;1263,8;0;1263,8;11,84;106,7
10/09/2024 12:19:59;10/09/2024 12:19:59;36,9510025;-6,089402;0;0,60;2;1;200;1725963588;203,1;1,0;GPS Fijo (SPS);9;731;330,7;Encendido;Encendido;Conectado, parado;1;1,5;107;13838930;-1;2;1;14;1;1;0;12;4,4;1263,9;0;1263,9;11,84;106,7
10/09/2024 12:20:09;10/09/2024 12:20:09;36,9509815;-6,089411;0;0,61;2;1;200;1725963588;0,0;0,0;GPS Fijo (SPS);9;731;330,7;Encendido;Encendido;Conectado, parado;1;1,5;107;13921748;0;0;1;14;1;1;0;12;4,2;1263,9;0;1263,9;11,84;106,7
10/09/2024 12:20:19;10/09/2024 12:20:19;36,950981333;-6,089410666;0;0,74;2;1;200;1725963588;0,0;0,0;GPS Fijo (SPS);9;731;330,7;Encendido;Encendido;Conectado, parado;1;1,2;98;13997827;1;1;1;14;1;1;0;12;3,0;1264,0;0;1264,0;11,84;106,7
10/09/2024 12:20:29;10/09/2024 12:20:29;36,950968833;-6,089417;0;0,46;2;1;200;1725963588;203,5;2,4;GPS Fijo (SPS);9;731;330,7;Encendido;Encendido;Conectado, trabajando;1;0,0;0;14046300;0;0;1;14;1;1;0;12;3,5;1264,1;0;1264,1;11,84;106,7
10/09/2024 12:20:40;10/09/2024 12:20:40;36,950937833;-6,089498666;0;0,41;2;1;200;1725963633;279,3;3,3;GPS Fijo (SPS);9;731;330,7;Encendido;Encendido;Conectado, trabajando;1;0,0;0;14046300;1;2;1;14;1;1;0;12;1,3;1264,1;0;1264,1;11,84;106,7
10/09/2024 12:20:50;10/09/2024 12:20:50;36,950955666;-6,089601166;0;0,78;2;1;200;1725963633;282,2;4,3;GPS Fijo (SPS);9;731;330,7;Encendido;Encendido;Conectado, trabajando;1;0,0;0;14046300;0;-1;1;14;1;1;0;12;0,0;1264,1;0;1264,1;11,84;106,7
10/09/2024 12:21:00;10/09/2024 12:21:00;36,950993166;-6,089752333;0;1,01;2;1;200;1725963633;286,4;4,9;GPS Fijo (SPS);9;731;330,7;Encendido;Encendido;Conectado, trabajando;1;0,0;0;14046300;0;-1;1;14;1;1;0;12;0,0;1264,1;0;1264,1;11,85;106,7
10/09/2024 12:21:10;10/09/2024 12:21:10;36,951022666;-6,089864166;0;0,54;2;1;200;1725963633;290,2;4,5;GPS Fijo (SPS);9;731;330,7;Encendido;Encendido;Conectado, trabajando;1;0,0;0;14046300;0;1;1;14;1;1;0;12;0,0;1264,1;0;1264,1;11,85;106,7
10/09/2024 12:21:19;10/09/2024 12:21:19;36,9510495;-6,089966333;0;0,52;2;1;200;1725963678;286,3;3,0;GPS Fijo (SPS);9;731;330,7;Encendido;Encendido;Conectado, trabajando;1;0,0;0;14046300;-2;-2;1;14;1;1;0;12;0,0;1264,1;0;1264,1;11,85;106,7
10/09/2024 12:21:29;10/09/2024 12:21:29;36,951109833;-6,090000833;0;0,54;2;1;200;1725963678;27,8;2,8;GPS Fijo (SPS);9;731;330,7;Encendido;Encendido;Conectado, trabajando;1;0,0;0;14046300;2;0;1;14;1;1;0;12;0,0;1264,1;0;1264,1;11,85;106,7
10/09/2024 12:21:39;10/09/2024 12:21:39;36,951106666;-6,089993333;0;0,48;2;1;200;1725963678;0,0;0,0;GPS Fijo (SPS);9;731;330,7;Encendido;Encendido;Conectado, parado;1;0,0;0;14046300;1;-3;1;14;1;1;0;12;0,0;1264,1;0;1264,1;11,85;106,7
10/09/2024 12:21:49;10/09/2024 12:21:49;36,951117166;-6,0899865;0;0,46;2;1;200;1725963678;22,0;0,5;GPS Fijo (SPS);9;731;330,7;Encendido;Encendido;Conectado, parado;1;0,0;0;14046300;2;-2;1;14;1;1;0;12;0,0;1264,1;0;1264,1;11,85;106,7
10/09/2024 12:21:59;10/09/2024 12:21:59;36,951121666;-6,089984166;0;0,65;2;1;200;1725963678;0,0;0,0;GPS Fijo (SPS);9;731;330,7;Encendido;Encendido;Conectado, parado;1;0,0;0;14046300;-3;-2;1;14;1;1;0;12;0,0;1264,1;0;1264,1;11,85;106,7
10/09/2024 12:22:10;10/09/2024 12:22:10;36,951135666;-6,089979;0;0,67;2;1;200;1725963678;4,8;1,2;GPS Fijo (SPS);9;731;330,7;Encendido;Encendido;Conectado, parado;1;0,0;53;14046300;-2;0;1;14;1;1;0;12;0,0;1264,1;0;1264,1;11,85;106,7
10/09/2024 12:22:20;10/09/2024 12:22:20;36,951178833;-6,0899615;0;0,62;2;1;200;1725963738;13,8;2,4;GPS Fijo (SPS);9;731;330,7;Encendido;Encendido;Conectado, trabajando;1;0,1;101;14049270;-3;-1;1;14;1;1;0;12;0,1;1264,1;0;1264,1;11,85;106,7
10/09/2024 12:22:29;10/09/2024 12:22:29;36,951234833;-6,08994;0;0,74;2;1;200;1725963738;10,8;2,4;GPS Fijo (SPS);9;731;330,7;Encendido;Encendido;Conectado, trabajando;1;0,0;108;14056774;0;0;1;14;1;1;0;12;0,1;1264,1;0;1264,1;11,85;106,7
10/09/2024 12:22:40;10/09/2024 12:22:40;36,951265166;-6,0899285;0;0,60;2;1;200;1725963738;0,0;0,0;GPS Fijo (SPS);9;731;330,7;Encendido;Encendido;Conectado, parado;1;0,0;0;14071159;2;0;1;14;1;1;0;12;0,1;1264,1;0;1264,1;11,85;106,7
10/09/2024 12:22:51;10/09/2024 12:22:51;36,951271;-6,089926;0;0,63;2;1;200;1725963738;20,8;1,9;GPS Fijo (SPS);9;731;330,7;Encendido;Encendido;Conectado, trabajando;1;0,0;0;14071159;-2;-1;1;14;1;1;0;12;0,1;1264,1;0;1264,1;11,85;106,7
10/09/2024 12:23:01;10/09/2024 12:23:01;36,951339833;-6,0899;0;0,76;2;1;200;1725963738;17,2;3,0;GPS Fijo (SPS);9;731;330,7;Encendido;Encendido;Conectado, trabajando;1;0,8;100;14092251;0;0;1;14;1;1;0;12;1,5;1264,1;0;1264,1;11,85;106,7
10/09/2024 12:23:11;10/09/2024 12:23:11;36,951411166;-6,089874166;0;0,69;2;1;200;1725963783;13,7;2,9;GPS Fijo (SPS);9;731;330,7;Encendido;Encendido;Conectado, trabajando;1;0,8;108;14147966;-1;0;1;14;1;1;0;12;1,5;1264,2;0;1264,2;11,85;106,7
10/09/2024 12:23:21;10/09/2024 12:23:21;36,9514835;-6,089844666;0;0,74;2;1;200;1725963783;18,8;3,1;GPS Fijo (SPS);9;731;330,7;Encendido;Encendido;Conectado, trabajando;1;1,2;106;14203427;-1;-1;1;14;1;1;0;12;4,4;1264,2;0;1264,2;11,85;106,7
10/09/2024 12:23:31;10/09/2024 12:23:31;36,9515545;-6,089816666;0;0,75;2;1;200;1725963783;21,7;3,1;GPS Fijo (SPS);9;731;330,7;Encendido;Encendido;Conectado, trabajando;1;1,3;106;14279387;1;2;1;14;1;1;0;12;4,4;1264,3;0;1264,3;11,85;106,7
10/09/2024 12:23:41;10/09/2024 12:23:41;36,9516275;-6,089789;0;0,66;2;1;200;1725963783;18,6;2,8;GPS Fijo (SPS);9;731;330,7;Encendido;Encendido;Conectado, trabajando;1;1,0;107;14350689;-1;0;1;14;1;1;0;12;6,3;1264,4;0;1264,4;11,85;106,7
10/09/2024 12:23:51;10/09/2024 12:23:51;36,951695;-6,089763333;0;0,69;2;1;200;1725963828;17,4;2,8;GPS Fijo (SPS);9;731;330,7;Encendido;Encendido;Conectado, trabajando;1;1,5;107;14422225;-1;0;1;14;1;1;0;12;2,6;1264,4;0;1264,4;11,86;106,7
10/09/2024 12:24:01;10/09/2024 12:24:01;36,951763833;-6,089735166;0;0,81;2;1;200;1725963828;19,6;2,9;GPS Fijo (SPS);9;731;330,7;Encendido;Encendido;Conectado, trabajando;1;1,2;107;14516473;0;1;1;14;1;1;0;12;3,4;1264,5;0;1264,5;11,86;106,7
10/09/2024 12:24:11;10/09/2024 12:24:11;36,951832166;-6,089711;0;0,68;2;1;200;1725963828;17,0;2,9;GPS Fijo (SPS);9;731;330,8;Encendido;Encendido;Conectado, trabajando;1;1,2;108;14580874;-3;-2;1;14;1;1;0;12;2,7;1264,6;0;1264,6;11,86;106,7
10/09/2024 12:24:21;10/09/2024 12:24:21;36,9519005;-6,089684;0;0,83;2;1;200;1725963828;18,5;2,8;GPS Fijo (SPS);9;731;330,8;Encendido;Encendido;Conectado, trabajando;1;1,3;108;14655190;-2;-1;1;14;1;1;0;12;2,6;1264,7;0;1264,7;11,86;106,7
10/09/2024 12:24:31;10/09/2024 12:24:31;36,951971833;-6,089657166;0;0,82;2;1;200;1725963828;19,5;3,0;GPS Fijo (SPS);9;731;330,8;Encendido;Encendido;Conectado, trabajando;1;0,9;108;14730172;1;1;1;14;1;1;0;12;3,2;1264,7;0;1264,7;11,86;106,7
10/09/2024 12:24:41;10/09/2024 12:24:41;36,95204;-6,089630833;0;0,81;2;1;200;1725963828;18,8;3,0;GPS Fijo (SPS);9;731;330,8;Encendido;Encendido;Conectado, trabajando;1;1,1;108;14791884;0;1;1;14;1;1;0;12;2,4;1264,8;0;1264,8;11,86;106,6
10/09/2024 12:24:50;10/09/2024 12:24:50;36,952097833;-6,0896085;0;0,56;2;1;200;1725963888;19,2;3,0;GPS Fijo (SPS);9;731;330,8;Encendido;Encendido;Conectado, trabajando;1;1,3;108;14859510;-2;-1;1;14;1;1;0;12;2,9;1264,9;0;1264,9;11,86;106,6
10/09/2024 12:25:00;10/09/2024 12:25:00;36,9521445;-6,0895905;0;0,72;2;1;200;1725963888;20,8;2,7;GPS Fijo (SPS);9;731;330,8;Encendido;Encendido;Conectado, trabajando;1;1,5;108;14934020;0;0;1;14;1;1;0;12;3,0;1265,0;0;1265,0;11,86;106,6
10/09/2024 12:25:10;10/09/2024 12:25:10;36,9521835;-6,089574833;0;0,56;2;1;200;1725963888;35,6;0,4;GPS Fijo (SPS);9;731;330,8;Encendido;Encendido;Conectado, parado;1;1,1;107;15010863;1;0;1;14;1;1;0;12;2,7;1265,0;0;1265,0;11,86;106,6
10/09/2024 12:25:21;10/09/2024 12:25:21;36,952186166;-6,089574166;0;0,81;2;1;200;1725963888;0,0;0,0;GPS Fijo (SPS);9;731;330,8;Encendido;Encendido;Conectado, parado;1;0,8;107;15068390;-1;-1;1;14;1;1;0;12;2,6;1265,1;0;1265,1;11,86;106,6
10/09/2024 12:25:33;10/09/2024 12:25:33;36,952186333;-6,089574666;0;0,65;2;1;200;1725963888;0,0;0,0;GPS Fijo (SPS);9;731;330,8;Encendido;Encendido;Conectado, parado;1;0,0;0;15099627;0;0;1;14;1;1;0;12;1,9;1265,1;0;1265,1;11,86;106,6
10/09/2024 12:25:43;10/09/2024 12:25:43;36,952186166;-6,089573333;0;0,96;2;1;200;1725963933;17,9;0,4;GPS Fijo (SPS);9;731;330,8;Encendido;Encendido;Conectado, parado;1;0,0;0;15099627;-2;-1;1;14;1;1;0;12;0,6;1265,1;0;1265,1;11,87;106,6
10/09/2024 12:25:53;10/09/2024 12:25:53;36,952239166;-6,089552166;0;1,51;2;1;200;1725963933;11,2;2,1;GPS Fijo (SPS);9;731;330,8;Encendido;Encendido;Conectado, trabajando;1;0,3;100;15118059;-1;-2;1;14;1;1;0;12;0,2;1265,1;0;1265,1;11,87;106,6
10/09/2024 12:26:03;10/09/2024 12:26:03;36,9522885;-6,089531833;0;0,74;2;1;200;1725963933;17,3;2,1;GPS Fijo (SPS);9;731;330,8;Encendido;Encendido;Conectado, trabajando;1;0,0;108;15124450;0;0;1;14;1;1;0;12;0,2;1265,2;0;1265,2;11,87;106,6
10/09/2024 12:26:13;10/09/2024 12:26:13;36,952339666;-6,089513666;0;0,68;2;1;200;1725963933;16,4;2,1;GPS Fijo (SPS);9;731;330,8;Encendido;Encendido;Conectado, trabajando;1;0,8;107;15153399;-1;-1;1;14;1;1;0;12;0,2;1265,2;0;1265,2;11,87;106,6
10/09/2024 12:26:23;10/09/2024 12:26:23;36,952373666;-6,089500833;0;0,84;2;1;200;1725963978;16,8;1,6;GPS Fijo (SPS);9;731;330,8;Encendido;Encendido;Conectado, trabajando;1;1,1;107;15209796;-3;-6;1;14;1;1;0;12;0,2;1265,2;0;1265,2;11,87;106,6
10/09/2024 12:26:33;10/09/2024 12:26:33;36,952413;-6,089486333;0;0,74;2;1;200;1725963978;22,0;1,7;GPS Fijo (SPS);9;731;330,8;Encendido;Encendido;Conectado, trabajando;1;1,1;107;15270521;-1;0;1;14;1;1;0;12;6,4;1265,3;0;1265,3;11,87;106,6
