User date;Vehicle date;Latitude;Longitude;Height;Vibración;SourceGPS;network;httpresponse;lastconnection;Rumbo (º);Velocidad (km/h);Calidad GPS;disp_stat;Distancia módem (km);Horas módem (h);Contacto;Dentro de una parcela;Estado;Contaminación (%);cmb_prddelay;Rendimiento (t/ha);Peso (remolque) (t);Carga;Peso acumulado (t);Superficie acumulada (ha);Rendimiento medio (t/ha);cmb_state;Caudal de producto (t/h);Revoluc. cinta (rpm);cmb_acc_weigth;Incli. ade-atr (º);Incli. d-i (º);f_impMayor;e_extbxApp;inc_state;f_impMinor
08/09/2024 11:21:40;08/09/2024 11:21:40;36,981563666;-6,127147666;0;0,86;2;1;200;1725787274;47,8;2,4;GPS Fijo (SPS);9;669;303,2;Encendido;Encendido;Conectado, trabajando;0;12;4,8;850,8;0;850,8;7,28;116,8;1;1,4;97;23872348;-1;-1;1;14;1;1
08/09/2024 11:21:50;08/09/2024 11:21:50;36,981598166;-6,127082833;0;1,08;2;1;200;1725787274;58,5;2,5;GPS Fijo (SPS);9;669;303,2;Encendido;Encendido;Conectado, trabajando;0;12;4,0;850,9;0;850,9;7,28;116,8;1;2,1;102;23982546;-1;0;1;14;1;1
08/09/2024 11:22:00;08/09/2024 11:22:00;36,981630833;-6,1270235;0;0,83;2;1;200;1725787274;54,0;2,3;GPS Fijo (SPS);9;669;303,2;Encendido;Encendido;Conectado, trabajando;0;12;5,0;851,0;0;851,0;7,29;116,8;1;2,0;100;24087632;-2;-1;1;14;1;1
08/09/2024 11:22:09;08/09/2024 11:22:09;36,981663833;-6,126962333;0;1,14;2;1;200;1725787274;55,1;2,4;GPS Fijo (SPS);9;669;303,2;Encendido;Encendido;Conectado, trabajando;0;12;5,1;851,1;0;851,1;7,29;116,8;1;1,9;102;24201100;-3;-3;1;14;1;1
08/09/2024 11:22:19;08/09/2024 11:22:19;36,981697833;-6,126898333;0;0,78;2;1;200;1725787334;59,2;2,5;GPS Fijo (SPS);9;669;303,2;Encendido;Encendido;Conectado, trabajando;0;12;5,0;851,2;0;851,2;7,29;116,8;1;1,8;101;24298420;0;0;1;14;1;1
08/09/2024 11:22:29;08/09/2024 11:22:29;36,981732333;-6,126836833;0;0,79;2;1;200;1725787334;50,4;2,5;GPS Fijo (SPS);9;669;303,2;Encendido;Encendido;Conectado, trabajando;0;12;4,8;851,3;0;851,3;7,29;116,8;1;1,7;99;24404402;-2;-1;1;14;1;1
08/09/2024 11:22:39;08/09/2024 11:22:39;36,981766;-6,126773833;0;0,87;2;1;200;1725787334;53,4;2,4;GPS Fijo (SPS);9;669;303,2;Encendido;Encendido;Conectado, trabajando;0;12;4,5;851,4;0;851,4;7,29;116,8;1;1,6;101;24505126;0;0;1;14;1;1
08/09/2024 11:22:49;08/09/2024 11:22:49;36,981799666;-6,126711333;0;1,33;2;1;200;1725787334;56,4;2,5;GPS Fijo (SPS);9;669;303,2;Encendido;Encendido;Conectado, trabajando;0;12;5,6;851,5;0;851,5;7,29;116,8;1;1,8;99;24607292;-2;-1;1;14;1;1
08/09/2024 11:22:59;08/09/2024 11:22:59;36,981832333;-6,1266505;0;1,48;2;1;200;1725787334;58,5;2,5;GPS Fijo (SPS);9;669;303,2;Encendido;Encendido;Conectado, trabajando;0;12;4,3;851,6;0;851,6;7,29;116,8;1;2,2;104;24709252;-1;1;1;14;1;1
08/09/2024 11:23:09;08/09/2024 11:23:09;36,9818665;-6,126588833;0;1,13;2;1;200;1725787379;49,9;2,4;GPS Fijo (SPS);9;669;303,2;Encendido;Encendido;Conectado, trabajando;0;12;5,7;851,7;0;851,7;7,29;116,8;1;2,0;104;24818812;0;0;1;14;1;1
08/09/2024 11:23:19;08/09/2024 11:23:19;36,981901;-6,126527166;0;1,37;2;1;200;1725787379;51,5;2,4;GPS Fijo (SPS);9;669;303,2;Encendido;Encendido;Conectado, trabajando;0;12;5,0;851,8;0;851,8;7,29;116,8;1;1,5;103;24929374;-2;-1;1;14;1;1
08/09/2024 11:23:29;08/09/2024 11:23:29;36,981935;-6,126463333;0;1,10;2;1;200;1725787379;57,0;2,5;GPS Fijo (SPS);9;669;303,2;Encendido;Encendido;Conectado, trabajando;0;12;5,0;851,9;0;851,9;7,29;116,8;1;1,8;104;25030930;0;1;1;14;1;1
08/09/2024 11:23:39;08/09/2024 11:23:39;36,98197;-6,126400166;0;0,86;2;1;200;1725787379;52,5;2,5;GPS Fijo (SPS);9;669;303,2;Encendido;Encendido;Conectado, trabajando;0;12;5,3;852,0;0;852,0;7,29;116,8;1;2,2;100;25151222;-2;1;1;14;1;1
08/09/2024 11:23:49;08/09/2024 11:23:49;36,982004333;-6,1263365;0;0,75;2;1;200;1725787424;51,4;2,4;GPS Fijo (SPS);9;669;303,2;Encendido;Encendido;Conectado, trabajando;0;12;5,4;852,2;0;852,2;7,29;116,8;1;2,3;102;25266746;-1;1;1;14;1;1
08/09/2024 11:23:59;08/09/2024 11:23:59;36,982038666;-6,126273666;0;0,87;2;1;200;1725787424;53,1;2,5;GPS Fijo (SPS);9;669;303,2;Encendido;Encendido;Conectado, trabajando;0;12;6,1;852,2;0;852,3;7,30;116,8;1;1,4;102;25360952;-1;1;1;14;1;1
08/09/2024 11:24:09;08/09/2024 11:24:09;36,982073666;-6,126208666;0;1,08;2;1;200;1725787424;57,2;2,5;GPS Fijo (SPS);9;669;303,2;Encendido;Encendido;Conectado, trabajando;0;12;4,4;852,4;0;852,4;7,30;116,8;1;2,5;103;25501550;-2;0;1;14;1;1
08/09/2024 11:24:19;08/09/2024 11:24:19;36,982109333;-6,1261425;0;0,88;2;1;200;1725787424;57,0;2,6;GPS Fijo (SPS);9;669;303,2;Encendido;Encendido;Conectado, trabajando;0;12;6,3;852,5;0;852,5;7,30;116,8;1;1,9;103;25615888;-1;1;1;14;1;1
08/09/2024 11:24:29;08/09/2024 11:24:29;36,982144833;-6,126078333;0;0,88;2;1;200;1725787424;59,4;2,3;GPS Fijo (SPS);9;669;303,2;Encendido;Encendido;Conectado, trabajando;0;12;5,3;852,6;0;852,6;7,30;116,8;1;1,9;101;25726192;-1;-1;1;14;1;1
08/09/2024 11:24:39;08/09/2024 11:24:39;36,982167;-6,126038333;0;1,18;2;1;200;1725787424;53,7;1,0;GPS Fijo (SPS);9;669;303,2;Encendido;Encendido;Conectado, parado;0;12;4,8;852,7;0;852,7;7,30;116,8;1;1,9;96;25827088;-1;-2;1;14;1;1
08/09/2024 11:24:48;08/09/2024 11:24:48;36,982176;-6,126022666;0;0,76;2;1;200;1725787484;0,0;0,0;GPS Fijo (SPS);9;669;303,2;Encendido;Encendido;Conectado, parado;0;12;4,5;852,8;0;852,8;7,30;116,8;1;1,7;93;25921510;0;0;1;14;1;1
08/09/2024 11:24:58;08/09/2024 11:24:58;36,982177;-6,126020333;0;1,17;2;1;200;1725787484;243,1;1,5;GPS Fijo (SPS);9;669;303,2;Encendido;Encendido;Conectado, trabajando;0;12;4,2;852,9;0;852,9;7,30;116,8;1;1,4;94;26005722;2;0;1;14;1;1
08/09/2024 11:25:08;08/09/2024 11:25:08;36,982160833;-6,126051833;0;0,77;2;1;200;1725787484;0,0;0,0;GPS Fijo (SPS);9;669;303,2;Encendido;Encendido;Conectado, parado;0;12;3,0;852,9;0;852,9;7,30;116,8;1;0,3;95;26032986;-1;-1;1;14;1;1
08/09/2024 11:25:18;08/09/2024 11:25:18;36,9821945;-6,125975833;0;0,64;2;1;200;1725787484;88,5;2,6;GPS Fijo (SPS);9;670;303,2;Encendido;Encendido;Conectado, trabajando;0;12;0,6;852,9;0;852,9;7,30;116,8;1;0,0;93;26042140;-1;0;1;14;1;1
08/09/2024 11:25:28;08/09/2024 11:25:28;36,982130333;-6,125879666;0;1,00;2;1;200;1725787484;139,6;5,6;GPS Fijo (SPS);9;670;303,2;Encendido;Encendido;Conectado, trabajando;0;12;0,6;852,9;0;852,9;7,30;116,8;1;0,0;95;26042140;-1;0;1;14;1;1
08/09/2024 11:25:38;08/09/2024 11:25:38;36,981999;-6,125763333;0;1,42;2;1;200;1725787529;150,4;5,8;GPS Fijo (SPS);9;670;303,2;Encendido;Encendido;Conectado, trabajando;0;12;0,0;852,9;0;852,9;7,30;116,8;1;0,0;94;26042140;0;-3;1;14;1;1
08/09/2024 11:25:48;08/09/2024 11:25:48;36,981889166;-6,125671333;0;0,92;2;1;200;1725787529;145,2;5,8;GPS Fijo (SPS);9;670;303,2;Encendido;Encendido;Conectado, trabajando;0;12;0,0;852,9;0;852,9;7,30;116,8;1;0,0;95;26044192;-1;-1;1;14;1;1
08/09/2024 11:25:58;08/09/2024 11:25:58;36,981798666;-6,125588833;0;0,65;2;1;200;1725787529;141,7;3,6;GPS Fijo (SPS);9;670;303,2;Encendido;Encendido;Conectado, trabajando;0;12;0,1;852,9;0;852,9;7,30;116,8;1;0,0;93;26044192;1;-1;1;14;1;1
08/09/2024 11:26:08;08/09/2024 11:26:08;36,981715833;-6,1255755;0;0,82;2;1;200;1725787529;223,4;3,7;GPS Fijo (SPS);9;670;303,2;Encendido;Encendido;Conectado, trabajando;0;12;0,0;852,9;0;852,9;7,30;116,8;1;0,0;95;26044192;-3;-4;1;14;1;1
08/09/2024 11:26:18;08/09/2024 11:26:18;36,981705;-6,1256075;0;0,64;2;1;200;1725787574;247,6;0,7;GPS Fijo (SPS);9;670;303,2;Encendido;Encendido;Conectado, parado;0;12;0,0;852,9;0;852,9;7,31;116,8;1;0,0;93;26044192;2;-1;1;14;1;1
08/09/2024 11:26:28;08/09/2024 11:26:28;36,981688333;-6,125636;0;0,70;2;1;200;1725787574;234,1;1,0;GPS Fijo (SPS);9;670;303,2;Encendido;Encendido;Conectado, parado;0;12;0,0;852,9;0;852,9;7,31;116,7;1;0,0;95;26044192;-1;-3;1;14;1;1
08/09/2024 11:26:38;08/09/2024 11:26:38;36,981671666;-6,125666;0;0,69;2;1;200;1725787574;238,4;1,2;GPS Fijo (SPS);9;670;303,3;Encendido;Encendido;Conectado, parado;0;12;0,0;852,9;0;852,9;7,31;116,7;1;0,0;106;26044192;-2;-1;1;14;1;1
08/09/2024 11:26:48;08/09/2024 11:26:48;36,981654333;-6,1256985;0;0,89;2;1;200;1725787574;237,4;1,9;GPS Fijo (SPS);9;670;303,3;Encendido;Encendido;Conectado, trabajando;0;12;0,8;853,0;0;853,0;7,31;116,7;1;0,6;101;26058410;-2;-1;1;14;1;1
08/09/2024 11:26:58;08/09/2024 11:26:58;36,981623166;-6,125755833;0;0,69;2;1;200;1725787574;236,8;2,3;GPS Fijo (SPS);9;670;303,3;Encendido;Encendido;Conectado, trabajando;0;12;1,9;853,0;0;853,0;7,31;116,7;1;2,0;95;26154438;-2;0;1;14;1;1
08/09/2024 11:27:08;08/09/2024 11:27:08;36,981591166;-6,125813333;0;0,90;2;1;200;1725787619;228,4;2,2;GPS Fijo (SPS);9;670;303,3;Encendido;Encendido;Conectado, trabajando;0;12;9,5;853,1;0;853,1;7,31;116,7;1;2,2;101;26263872;0;1;1;14;1;1
08/09/2024 11:27:18;08/09/2024 11:27:18;36,981557166;-6,125876166;0;0,92;2;1;200;1725787619;235,0;2,5;GPS Fijo (SPS);9;670;303,3;Encendido;Encendido;Conectado, trabajando;0;12;9,5;853,3;0;853,3;7,31;116,7;1;1,8;99;26370244;-1;-1;1;14;1;1
08/09/2024 11:27:27;08/09/2024 11:27:27;36,981522;-6,125939333;0;0,96;2;1;200;1725787619;229,0;2,4;GPS Fijo (SPS);9;670;303,3;Encendido;Encendido;Conectado, trabajando;0;12;9,0;853,4;0;853,4;7,31;116,7;1;2,3;103;26487940;1;2;1;14;1;1
08/09/2024 11:27:37;08/09/2024 11:27:37;36,981489333;-6,126002166;0;0,88;2;1;200;1725787619;241,4;2,5;GPS Fijo (SPS);9;670;303,3;Encendido;Encendido;Conectado, trabajando;0;12;9,0;853,5;0;853,5;7,31;116,7;1;2,1;100;26620948;-1;0;1;14;1;1
08/09/2024 11:27:47;08/09/2024 11:27:47;36,9814545;-6,126065166;0;1,24;2;1;200;1725787619;235,8;2,4;GPS Fijo (SPS);9;670;303,3;Encendido;Encendido;Conectado, trabajando;0;12;7,8;853,6;0;853,6;7,31;116,7;1;2,2;103;26760660;-1;1;1;14;1;1
08/09/2024 11:27:57;08/09/2024 11:27:57;36,981418833;-6,126129166;0;0,86;2;1;200;1725787619;231,6;2,4;GPS Fijo (SPS);9;670;303,3;Encendido;Encendido;Conectado, trabajando;0;12;7,1;853,8;0;853,8;7,31;116,7;1;2,1;104;26899382;0;2;1;14;1;1
08/09/2024 11:28:07;08/09/2024 11:28:07;36,981386333;-6,126191;0;0,91;2;1;200;1725787679;236,7;2,2;GPS Fijo (SPS);9;670;303,3;Encendido;Encendido;Conectado, trabajando;0;12;6,4;853,9;0;853,9;7,31;116,7;1;2,2;98;27009436;-1;-1;1;14;1;1
08/09/2024 11:28:18;08/09/2024 11:28:18;36,981353833;-6,126249;0;0,64;2;1;200;1725787679;241,2;2,2;GPS Fijo (SPS);9;670;303,3;Encendido;Encendido;Conectado, trabajando;0;12;5,1;854,0;0;854,0;7,32;116,7;1;2,4;98;27134656;-1;0;1;14;1;1
08/09/2024 11:28:28;08/09/2024 11:28:28;36,981320666;-6,126308666;0;0,97;2;1;200;1725787679;241,1;2,4;GPS Fijo (SPS);9;670;303,3;Encendido;Encendido;Conectado, trabajando;0;12;6,1;854,2;0;854,2;7,32;116,7;1;2,2;102;27269842;-2;0;1;14;1;1
08/09/2024 11:28:38;08/09/2024 11:28:38;36,981287;-6,126369;0;0,75;2;1;200;1725787679;232,9;2,3;GPS Fijo (SPS);9;670;303,3;Encendido;Encendido;Conectado, trabajando;0;12;5,5;854,3;0;854,3;7,32;116,7;1;1,8;104;27369086;-1;-1;1;14;1;1
08/09/2024 11:28:47;08/09/2024 11:28:47;36,981254333;-6,126431;0;0,84;2;1;200;1725787725;243,0;2,5;GPS Fijo (SPS);9;670;303,3;Encendido;Encendido;Conectado, trabajando;0;12;5,5;854,4;0;854,4;7,32;116,8;1;2,1;102;27489106;0;0;1;14;1;1
08/09/2024 11:28:57;08/09/2024 11:28:57;36,9812215;-6,1264905;0;1,02;2;1;200;1725787725;239,8;2,4;GPS Fijo (SPS);9;670;303,3;Encendido;Encendido;Conectado, trabajando;0;12;6,5;854,5;0;854,5;7,32;116,8;1;1,9;101;27621756;-1;0;1;14;1;1
08/09/2024 11:29:07;08/09/2024 11:29:07;36,981187333;-6,126551;0;1,24;2;1;200;1725787725;232,5;2,4;GPS Fijo (SPS);9;670;303,3;Encendido;Encendido;Conectado, trabajando;0;12;5,7;854,6;0;854,6;7,32;116,8;1;1,9;103;27726992;-2;-1;1;14;1;1
08/09/2024 11:29:17;08/09/2024 11:29:17;36,981153166;-6,126615;0;1,19;2;1;200;1725787725;235,4;2,9;GPS Fijo (SPS);9;670;303,3;Encendido;Encendido;Conectado, trabajando;0;12;5,8;854,7;0;854,7;7,32;116,8;1;2,0;104;27837960;-2;-1;1;14;1;1
08/09/2024 11:29:27;08/09/2024 11:29:27;36,981116666;-6,126681333;0;1,33;2;1;200;1725787725;232,3;2,4;GPS Fijo (SPS);9;670;303,3;Encendido;Encendido;Conectado, trabajando;0;12;5,3;854,8;0;854,8;7,32;116,8;1;1,9;103;27939520;0;0;1;14;1;1
08/09/2024 11:29:37;08/09/2024 11:29:37;36,981084333;-6,126741333;0;0,74;2;1;200;1725787770;243,2;2,0;GPS Fijo (SPS);9;670;303,3;Encendido;Encendido;Conectado, trabajando;0;12;5,7;855,0;0;855,0;7,32;116,8;1;2,4;104;28066288;-2;-1;1;14;1;1
08/09/2024 11:29:47;08/09/2024 11:29:47;36,981055;-6,126792;0;0,83;2;1;200;1725787770;234,2;2,0;GPS Fijo (SPS);9;670;303,3;Encendido;Encendido;Conectado, trabajando;0;12;6,9;855,1;0;855,1;7,32;116,8;1;2,7;100;28201952;-1;-1;1;14;1;1
08/09/2024 11:29:57;08/09/2024 11:29:57;36,981018666;-6,1268605;0;1,03;2;1;200;1725787770;231,7;2,6;GPS Fijo (SPS);9;670;303,3;Encendido;Encendido;Conectado, trabajando;0;12;6,8;855,2;0;855,2;7,32;116,8;1;2,1;101;28341632;-3;-1;1;14;1;1
08/09/2024 11:30:07;08/09/2024 11:30:07;36,980985166;-6,126922833;0;1,19;2;1;200;1725787770;240,6;2,4;GPS Fijo (SPS);9;670;303,3;Encendido;Encendido;Conectado, trabajando;0;12;5,7;855,3;0;855,3;7,32;116,8;1;1,9;105;28451940;-1;2;1;14;1;1
08/09/2024 11:30:17;08/09/2024 11:30:17;36,980950833;-6,126985833;0;1,09;2;1;200;1725787770;235,6;2,4;GPS Fijo (SPS);9;670;303,3;Encendido;Encendido;Conectado, trabajando;0;12;5,0;855,5;0;855,5;7,33;116,8;1;2,2;101;28552878;-2;-1;1;14;1;1
08/09/2024 11:30:27;08/09/2024 11:30:27;36,980922666;-6,127038166;0;1,16;2;1;200;1725787770;237,4;2,7;GPS Fijo (SPS);9;670;303,3;Encendido;Encendido;Conectado, trabajando;0;12;6,1;855,6;0;855,6;7,33;116,8;1;2,1;100;28687428;-4;-1;1;14;1;1
08/09/2024 11:30:37;08/09/2024 11:30:37;36,980884;-6,127105833;0;0,91;2;1;200;1725787830;227,9;2,6;GPS Fijo (SPS);9;670;303,3;Encendido;Encendido;Conectado, trabajando;0;12;7,1;855,7;0;855,7;7,33;116,8;1;1,8;100;28810406;-1;0;1;14;1;1
08/09/2024 11:30:47;08/09/2024 11:30:47;36,980856166;-6,127155333;0;1,15;2;1;200;1725787830;234,8;2,3;GPS Fijo (SPS);9;670;303,3;Encendido;Encendido;Conectado, trabajando;0;12;5,0;855,8;0;855,8;7,33;116,8;1;1,5;100;28916896;-1;1;1;14;1;1
08/09/2024 11:30:57;08/09/2024 11:30:57;36,980823833;-6,127216833;0;0,92;2;1;200;1725787830;238,7;2,6;GPS Fijo (SPS);9;670;303,3;Encendido;Encendido;Conectado, trabajando;0;12;4,3;855,9;0;855,9;7,33;116,8;1;2,0;100;29003766;-2;-2;1;14;1;1
08/09/2024 11:31:07;08/09/2024 11:31:07;36,980787333;-6,12728;0;1,06;2;1;200;1725787830;226,7;2,4;GPS Fijo (SPS);9;670;303,3;Encendido;Encendido;Conectado, trabajando;0;12;5,8;856,0;0;856,0;7,33;116,8;1;1,7;103;29125434;-3;-1;1;14;1;1
08/09/2024 11:31:17;08/09/2024 11:31:17;36,9807525;-6,127346833;0;1,15;2;1;200;1725787875;234,8;2,5;GPS Fijo (SPS);9;670;303,3;Encendido;Encendido;Conectado, trabajando;0;12;5,8;856,1;0;856,1;7,33;116,8;1;1,8;103;29219210;-3;-1;1;14;1;1
08/09/2024 11:31:26;08/09/2024 11:31:26;36,980720166;-6,127403833;0;1,18;2;1;200;1725787875;231,7;2,2;GPS Fijo (SPS);9;670;303,3;Encendido;Encendido;Conectado, trabajando;0;12;5,6;856,2;0;856,2;7,33;116,8;1;1,8;101;29327272;-1;0;1;14;1;1
08/09/2024 11:31:36;08/09/2024 11:31:36;36,9806865;-6,127465666;0;0,80;2;1;200;1725787875;238,4;2,4;GPS Fijo (SPS);9;670;303,3;Encendido;Encendido;Conectado, trabajando;0;12;4,8;856,3;0;856,3;7,33;116,8;1;1,5;101;29425678;-2;-2;1;14;1;1
08/09/2024 11:31:46;08/09/2024 11:31:46;36,980653;-6,127526333;0;0,75;2;1;200;1725787875;231,3;2,4;GPS Fijo (SPS);9;670;303,3;Encendido;Encendido;Conectado, trabajando;0;12;4,9;856,4;0;856,4;7,33;116,8;1;1,4;103;29511894;-1;-2;1;14;1;1
08/09/2024 11:31:56;08/09/2024 11:31:56;36,980626;-6,1275755;0;1,08;2;1;200;1725787875;234,2;3,3;GPS Fijo (SPS);9;670;303,3;Encendido;Encendido;Conectado, trabajando;0;12;4,3;856,5;0;856,5;7,33;116,8;1;1,7;101;29613872;0;0;1;14;1;1
08/09/2024 11:32:06;08/09/2024 11:32:06;36,980589833;-6,1276415;0;1,09;2;1;200;1725787920;239,3;2,4;GPS Fijo (SPS);9;670;303,3;Encendido;Encendido;Conectado, trabajando;0;12;4,6;856,6;0;856,6;7,33;116,8;1;2,0;102;29714744;-2;-1;1;14;1;1
08/09/2024 11:32:16;08/09/2024 11:32:16;36,9805585;-6,127698333;0;0,93;2;1;200;1725787920;232,9;2,1;GPS Fijo (SPS);9;670;303,3;Encendido;Encendido;Conectado, trabajando;0;12;5,6;856,7;0;856,7;7,33;116,8;1;1,1;99;29836072;-1;1;1;14;1;1
08/09/2024 11:32:26;08/09/2024 11:32:26;36,980536166;-6,127737666;0;1,25;2;1;200;1725787920;228,3;0,7;GPS Fijo (SPS);9;670;303,3;Encendido;Encendido;Conectado, parado;0;12;5,7;856,8;0;856,8;7,34;116,8;1;2,1;97;29931212;-2;-2;1;14;1;1
08/09/2024 11:32:36;08/09/2024 11:32:36;36,980533166;-6,127751;0;1,30;2;1;200;1725787920;0,0;0,0;GPS Fijo (SPS);9;670;303,4;Encendido;Encendido;Conectado, parado;0;12;5,4;856,9;0;856,9;7,34;116,8;1;1,6;93;30044850;-2;0;1;14;1;1
08/09/2024 11:32:46;08/09/2024 11:32:46;36,980533333;-6,1277515;0;1,47;2;1;200;1725787920;0,0;0,0;GPS Fijo (SPS);9;670;303,4;Encendido;Encendido;Conectado, parado;0;12;4,3;857,0;0;857,0;7,34;116,8;1;1,0;96;30113664;-2;0;1;14;1;1
08/09/2024 11:32:56;08/09/2024 11:32:56;36,980531666;-6,127740166;0;0,60;2;1;200;1725787920;75,7;0,8;GPS Fijo (SPS);9;670;303,4;Encendido;Encendido;Conectado, parado;0;12;4,3;857,0;0;857,0;7,34;116,8;1;0,2;92;30147924;-4;-1;1;14;1;1
08/09/2024 11:33:06;08/09/2024 11:33:06;36,980535166;-6,127791;0;0,55;2;1;200;1725787980;289,5;3,1;GPS Fijo (SPS);9;670;303,4;Encendido;Encendido;Conectado, trabajando;0;12;1,6;857,1;0;857,1;7,34;116,8;1;0,0;93;30155084;-3;0;1;14;1;1
08/09/2024 11:33:16;08/09/2024 11:33:16;36,980569833;-6,127823833;0;0,88;2;1;200;1725787980;0,0;0,0;GPS Fijo (SPS);9;670;303,4;Encendido;Encendido;Conectado, parado;0;12;1,6;857,1;0;857,1;7,34;116,8;1;0,3;93;30160984;0;-2;1;14;1;1
08/09/2024 11:33:26;08/09/2024 11:33:26;36,980570333;-6,127823166;0;0,67;2;1;200;1725787980;0,0;0,0;GPS Fijo (SPS);9;670;303,4;Encendido;Encendido;Conectado, parado;0;12;1,6;857,1;0;857,1;7,34;116,8;1;0,0;95;30167894;-1;-1;1;14;1;1
08/09/2024 11:33:37;08/09/2024 11:33:37;36,980571;-6,1278215;0;0,49;2;1;200;1725787980;0,0;0,0;GPS Fijo (SPS);9;670;303,4;Encendido;Encendido;Conectado, parado;0;12;1,0;857,1;0;857,1;7,34;116,8;1;0,1;93;30172940;-1;1;1;14;1;1
08/09/2024 11:33:48;08/09/2024 11:33:48;36,980571833;-6,127820166;0;0,94;2;1;200;1725788025;0,0;0,0;GPS Fijo (SPS);9;670;303,4;Encendido;Encendido;Conectado, parado;0;12;1,0;857,1;0;857,1;7,34;116,8;1;0,0;93;30174012;-3;1;1;14;1;1
08/09/2024 11:33:59;08/09/2024 11:33:59;36,980572666;-6,12782;0;0,18;2;1;200;1725788025;0,0;0,0;GPS Fijo (SPS);9;670;303,4;Encendido;Encendido;Conectado, parado;0;12;0,1;857,1;0;857,1;7,34;116,8;1;0,0;0;30174060;-1;0;1;14;1;1
08/09/2024 11:34:10;08/09/2024 11:34:10;36,980572666;-6,1278205;0;0,07;2;1;200;1725788025;0,0;0,0;GPS Fijo (SPS);9;670;303,4;Encendido;Encendido;Conectado, parado;0;12;0,1;857,1;0;857,1;7,34;116,8;1;0,0;0;30174060;-1;0;1;14;1;1
08/09/2024 11:34:20;08/09/2024 11:34:20;36,980573166;-6,127820833;0;0,08;2;1;200;1725788025;0,0;0,0;GPS Fijo (SPS);9;670;303,4;Encendido;Encendido;Conectado, parado;0;12;0,1;857,1;0;857,1;7,34;116,8;1;0,0;0;30174060;-1;0;1;14;1;1
08/09/2024 11:34:32;08/09/2024 11:34:32;36,9805735;-6,127820666;0;0,09;2;1;200;1725788025;0,0;0,0;GPS Fijo (SPS);9;670;303,4;Encendido;Encendido;Conectado, parado;0;12;0,1;857,1;0;857,1;7,34;116,8;1;0,0;0;30174060;-1;0;1;14;1;1
08/09/2024 11:34:43;08/09/2024 11:34:43;36,980573666;-6,127821166;0;0,09;2;1;200;1725788025;0,0;0,0;GPS Fijo (SPS);9;670;303,4;Encendido;Encendido;Conectado, parado;0;12;0,1;857,1;0;857,1;7,34;116,8;1;0,0;0;30174060;-2;0;1;14;1;1
08/09/2024 11:34:53;08/09/2024 11:34:53;36,980573333;-6,127821;0;0,08;2;1;200;1725788085;0,0;0,0;GPS Fijo (SPS);9;670;303,4;Encendido;Encendido;Conectado, parado;0;12;0,1;857,1;0;857,1;7,34;116,8;1;0,0;0;30174060;-1;0;1;14;1;1
08/09/2024 11:35:04;08/09/2024 11:35:04;36,980573333;-6,127820833;0;0,08;2;1;200;1725788085;0,0;0,0;GPS Fijo (SPS);9;670;303,4;Encendido;Encendido;Conectado, parado;0;12;0,1;857,1;0;857,1;7,34;116,8;1;0,0;0;30174060;-1;0;1;14;1;1
08/09/2024 11:35:15;08/09/2024 11:35:15;36,9805735;-6,127821333;0;0,08;2;1;200;1725788085;0,0;0,0;GPS Fijo (SPS);9;670;303,4;Encendido;Encendido;Conectado, parado;0;12;0,1;857,1;0;857,1;7,34;116,8;1;0,0;0;30174060;-1;0;1;14;1;1
08/09/2024 11:35:25;08/09/2024 11:35:25;36,9805735;-6,127821333;0;0,08;2;1;200;1725788085;0,0;0,0;GPS Fijo (SPS);9;670;303,4;Encendido;Encendido;Conectado, parado;0;12;0,1;857,1;0;857,1;7,34;116,8;1;0,0;0;30174060;-1;0;1;14;1;1
08/09/2024 11:35:36;08/09/2024 11:35:36;36,9805725;-6,1278205;0;0,08;2;1;200;1725788085;0,0;0,0;GPS Fijo (SPS);9;670;303,4;Encendido;Encendido;Conectado, parado;0;12;0,1;857,1;0;857,1;7,34;116,8;1;0,0;0;30174060;-1;0;1;14;1;1
08/09/2024 11:35:47;08/09/2024 11:35:47;36,980571166;-6,127819833;0;0,08;2;1;200;1725788145;0,0;0,0;GPS Fijo (SPS);9;670;303,4;Encendido;Encendido;Conectado, parado;0;12;0,1;857,1;0;857,1;7,34;116,8;1;0,0;0;30174060;-2;0;1;14;1;1
08/09/2024 11:35:58;08/09/2024 11:35:58;36,980570666;-6,127818666;0;0,09;2;1;200;1725788145;0,0;0,0;GPS Fijo (SPS);9;670;303,4;Encendido;Encendido;Conectado, parado;0;12;0,1;857,1;0;857,1;7,34;116,8;1;0,0;0;30174060;-1;0;1;14;1;1
08/09/2024 11:36:09;08/09/2024 11:36:09;36,980570333;-6,127818;0;0,07;2;1;200;1725788145;0,0;0,0;GPS Fijo (SPS);9;670;303,4;Encendido;Encendido;Conectado, parado;0;12;0,1;857,1;0;857,1;7,34;116,8;1;0,0;0;30174060;-1;0;1;14;1;1
08/09/2024 11:36:20;08/09/2024 11:36:20;36,980571;-6,127818166;0;0,07;2;1;200;1725788145;0,0;0,0;GPS Fijo (SPS);9;670;303,4;Encendido;Encendido;Conectado, parado;0;12;0,1;857,1;0;857,1;7,34;116,8;1;0,0;0;30174060;-1;0;1;14;1;1
