User date;Vehicle date;Latitude;Longitude;Height;Vibración;SourceGPS;network;httpresponse;lastconnection;Rumbo (º);Velocidad (km/h);Calidad GPS;cmb_state;Caudal de producto (t/h);Revoluc. cinta (rpm);cmb_acc_weigth;Incli. ade-atr (º);Incli. d-i (º);f_impMayor;e_extbxApp;inc_state;f_impMinor;disp_stat;Distancia módem (km);Horas módem (h);Contacto;Dentro de una parcela;Estado;Contaminación (%);cmb_prddelay;Rendimiento (t/ha);Peso (remolque) (t);Carga;Peso acumulado (t);Superficie acumulada (ha);Rendimiento medio (t/ha)
09/09/2024 11:54:37;09/09/2024 11:54:37;36,952363666;-6,086975166;0;0,59;2;1;200;1725875637;0,0;0,0;GPS Fijo (SPS);1;0,0;0;83468944;-2;-2;1;14;1;1;9;702;317,2;Encendido;Encendido;Conectado, parado;0;12;3,5;1104,9;0;1104,9;9,85;112,2
09/09/2024 11:54:47;09/09/2024 11:54:47;36,952363666;-6,0869755;0;0,96;2;1;200;1725875682;0,0;0,0;GPS Fijo (SPS);1;0,0;7;83468944;0;1;1;14;1;1;9;702;317,2;Encendido;Encendido;Conectado, parado;0;12;0,0;1104,9;0;1104,9;9,85;112,2
09/09/2024 11:54:57;09/09/2024 11:54:57;36,952322833;-6,0869925;0;0,84;2;1;200;1725875682;193,4;2,2;GPS Fijo (SPS);1;2,6;95;83516992;0;1;1;14;1;1;9;702;317,2;Encendido;Encendido;Conectado, trabajando;0;12;0,0;1105,0;0;1105,0;9,85;112,2
09/09/2024 11:55:07;09/09/2024 11:55:07;36,952284333;-6,087007833;0;0,94;2;1;200;1725875682;197,3;1,6;GPS Fijo (SPS);1;2,4;107;83667232;-1;-1;1;14;1;1;9;702;317,3;Encendido;Encendido;Conectado, trabajando;0;12;0,0;1105,1;0;1105,1;9,85;112,2
09/09/2024 11:55:17;09/09/2024 11:55:17;36,952244666;-6,0870255;0;0,75;2;1;200;1725875682;208,1;1,7;GPS Fijo (SPS);1;2,3;108;83761912;-1;0;1;14;1;1;9;702;317,3;Encendido;Encendido;Conectado, trabajando;0;12;0,0;1105,2;0;1105,2;9,85;112,2
09/09/2024 11:55:27;09/09/2024 11:55:27;36,9522035;-6,087040166;0;0,83;2;1;200;1725875682;196,1;1,7;GPS Fijo (SPS);1;2,8;106;83922736;-2;-1;1;14;1;1;9;702;317,3;Encendido;Encendido;Conectado, trabajando;0;12;18,2;1105,4;0;1105,4;9,85;112,3
09/09/2024 11:55:37;09/09/2024 11:55:37;36,952163166;-6,0870565;0;0,73;2;1;200;1725875682;200,0;1,8;GPS Fijo (SPS);1;2,5;106;84072840;0;0;1;14;1;1;9;702;317,3;Encendido;Encendido;Conectado, trabajando;0;12;18,2;1105,5;0;1105,5;9,85;112,3
09/09/2024 11:55:47;09/09/2024 11:55:47;36,952116333;-6,087073833;0;0,79;2;1;200;1725875742;195,5;1,9;GPS Fijo (SPS);1;2,9;107;84235464;-1;-2;1;14;1;1;9;702;317,3;Encendido;Encendido;Conectado, trabajando;0;12;16,3;1105,7;0;1105,7;9,85;112,3
09/09/2024 11:55:57;09/09/2024 11:55:57;36,9520725;-6,08709;0;0,84;2;1;200;1725875742;190,1;1,8;GPS Fijo (SPS);1;2,3;107;84398816;0;0;1;14;1;1;9;702;317,3;Encendido;Encendido;Conectado, trabajando;0;12;16,3;1105,9;0;1105,9;9,85;112,3
09/09/2024 11:56:07;09/09/2024 11:56:07;36,952029;-6,0871065;0;1,26;2;1;200;1725875742;194,4;1,8;GPS Fijo (SPS);1;2,7;106;84534448;-3;-1;1;14;1;1;9;702;317,3;Encendido;Encendido;Conectado, trabajando;0;12;11,0;1106,0;0;1106,0;9,85;112,3
09/09/2024 11:56:17;09/09/2024 11:56:17;36,951985666;-6,087123166;0;0,81;2;1;200;1725875742;197,7;1,8;GPS Fijo (SPS);1;2,9;106;84704952;-1;1;1;14;1;1;9;702;317,3;Encendido;Encendido;Conectado, trabajando;0;12;10,4;1106,2;0;1106,2;9,85;112,3
09/09/2024 11:56:27;09/09/2024 11:56:27;36,951945;-6,087138;0;1,10;2;1;200;1725875787;191,3;1,6;GPS Fijo (SPS);1;2,8;106;84851776;0;1;1;14;1;1;9;702;317,3;Encendido;Encendido;Conectado, trabajando;0;12;10,4;1106,3;0;1106,3;9,85;112,3
09/09/2024 11:56:37;09/09/2024 11:56:37;36,951903;-6,087154833;0;0,88;2;1;200;1725875787;204,6;1,9;GPS Fijo (SPS);1;2,6;106;85020536;0;0;1;14;1;1;9;702;317,3;Encendido;Encendido;Conectado, trabajando;0;12;10,0;1106,5;0;1106,5;9,85;112,3
09/09/2024 11:56:47;09/09/2024 11:56:47;36,95186;-6,0871705;0;1,08;2;1;200;1725875787;203,4;1,8;GPS Fijo (SPS);1;2,2;107;85156744;-1;0;1;14;1;1;9;702;317,3;Encendido;Encendido;Conectado, trabajando;0;12;9,8;1106,6;0;1106,6;9,85;112,3
09/09/2024 11:56:57;09/09/2024 11:56:57;36,951816666;-6,087185833;0;0,59;2;1;200;1725875787;199,1;1,8;GPS Fijo (SPS);1;2,2;107;85299928;1;1;1;14;1;1;9;702;317,3;Encendido;Encendido;Conectado, trabajando;0;12;9,8;1106,8;0;1106,8;9,85;112,3
09/09/2024 11:57:07;09/09/2024 11:57:07;36,951771;-6,087202166;0;0,75;2;1;200;1725875787;195,6;1,8;GPS Fijo (SPS);1;2,7;107;85449088;-1;2;1;14;1;1;9;702;317,3;Encendido;Encendido;Conectado, trabajando;0;12;9,1;1106,9;0;1106,9;9,85;112,3
09/09/2024 11:57:17;09/09/2024 11:57:17;36,951726333;-6,087219166;0;0,57;2;1;200;1725875832;199,6;1,4;GPS Fijo (SPS);1;2,7;107;85603072;-2;-1;1;14;1;1;9;702;317,3;Encendido;Encendido;Conectado, trabajando;0;12;9,7;1107,1;0;1107,1;9,85;112,3
09/09/2024 11:57:26;09/09/2024 11:57:26;36,9517025;-6,087226666;0;0,70;2;1;200;1725875832;27,3;0,6;GPS Fijo (SPS);1;2,6;107;85783664;1;0;1;14;1;1;9;702;317,3;Encendido;Encendido;Conectado, parado;0;12;9,7;1107,2;0;1107,2;9,85;112,4
09/09/2024 11:57:36;09/09/2024 11:57:36;36,951723166;-6,087217666;0;0,92;2;1;200;1725875832;18,7;0,6;GPS Fijo (SPS);1;2,2;98;85911416;2;2;1;14;1;1;9;702;317,3;Encendido;Encendido;Conectado, parado;0;12;11,2;1107,4;0;1107,4;9,86;112,4
09/09/2024 11:57:46;09/09/2024 11:57:46;36,951725666;-6,087215666;0;0,76;2;1;200;1725875832;196,1;1,0;GPS Fijo (SPS);1;1,5;97;86076312;-2;-4;1;14;1;1;9;702;317,3;Encendido;Encendido;Conectado, parado;0;12;9,8;1107,6;0;1107,6;9,86;112,4
09/09/2024 11:57:56;09/09/2024 11:57:56;36,951635833;-6,087252166;0;1,02;2;1;200;1725875832;210,0;4,8;GPS Fijo (SPS);1;0,2;101;86102392;1;-1;1;14;1;1;9;702;317,3;Encendido;Encendido;Conectado, trabajando;0;12;4,4;1107,6;0;1107,6;9,86;112,4
09/09/2024 11:58:06;09/09/2024 11:58:06;36,9515545;-6,087364833;0;0,66;2;1;200;1725875832;227,6;4,8;GPS Fijo (SPS);1;0,0;0;86109160;1;0;1;14;1;1;9;702;317,3;Encendido;Encendido;Conectado, trabajando;0;12;4,4;1107,6;0;1107,6;9,86;112,4
09/09/2024 11:58:16;09/09/2024 11:58:16;36,951491333;-6,087489;0;1,07;2;1;200;1725875892;247,5;4,3;GPS Fijo (SPS);1;0,0;0;86109160;0;-1;1;14;1;1;9;702;317,3;Encendido;Encendido;Conectado, trabajando;0;12;4,4;1107,6;0;1107,6;9,86;112,4
09/09/2024 11:58:26;09/09/2024 11:58:26;36,9515235;-6,087554833;0;0,61;2;1;200;1725875892;1,8;3,5;GPS Fijo (SPS);1;0,0;0;86109160;-1;0;1;14;1;1;9;702;317,3;Encendido;Encendido;Conectado, trabajando;0;12;0,2;1107,6;0;1107,6;9,86;112,4
09/09/2024 11:58:36;09/09/2024 11:58:36;36,951511333;-6,087542;0;0,47;2;1;200;1725875892;121,1;0,7;GPS Fijo (SPS);1;0,0;0;86109160;0;-2;1;14;1;1;9;702;317,3;Encendido;Encendido;Conectado, parado;0;12;0,0;1107,6;0;1107,6;9,86;112,3
09/09/2024 11:58:46;09/09/2024 11:58:46;36,951539833;-6,087524166;0;0,70;2;1;200;1725875892;47,2;1,8;GPS Fijo (SPS);1;0,0;0;86109160;-1;-3;1;14;1;1;9;702;317,3;Encendido;Encendido;Conectado, trabajando;0;12;0,0;1107,6;0;1107,6;9,86;112,3
09/09/2024 11:58:56;09/09/2024 11:58:56;36,951510999;-6,087527833;0;0,63;2;1;200;1725875892;181,2;1,9;GPS Fijo (SPS);1;0,0;0;86109160;0;-1;1;14;1;1;9;702;317,3;Encendido;Encendido;Conectado, trabajando;0;12;0,0;1107,6;0;1107,6;9,86;112,3
09/09/2024 11:59:06;09/09/2024 11:59:06;36,951492833;-6,087555333;0;0,69;2;1;200;1725875937;47,9;0,9;GPS Fijo (SPS);1;0,0;0;86109160;-1;-2;1;14;1;1;9;702;317,3;Encendido;Encendido;Conectado, parado;0;12;0,0;1107,6;0;1107,6;9,86;112,3
09/09/2024 11:59:16;09/09/2024 11:59:16;36,9515225;-6,087545333;0;0,57;2;1;200;1725875937;357,3;0,9;GPS Fijo (SPS);1;0,0;0;86109160;-2;-1;1;14;1;1;9;702;317,3;Encendido;Encendido;Conectado, parado;0;12;0,0;1107,6;0;1107,6;9,86;112,3
09/09/2024 11:59:26;09/09/2024 11:59:26;36,951539833;-6,087538;0;0,70;2;1;200;1725875937;19,4;0,6;GPS Fijo (SPS);1;0,0;0;86109160;2;1;1;14;1;1;9;702;317,3;Encendido;Encendido;Conectado, parado;0;12;0,0;1107,6;0;1107,6;9,86;112,3
09/09/2024 11:59:36;09/09/2024 11:59:36;36,951553666;-6,087531333;0;0,89;2;1;200;1725875937;23,7;1,0;GPS Fijo (SPS);1;0,0;5;86109160;0;0;1;14;1;1;9;702;317,3;Encendido;Encendido;Conectado, parado;0;12;0,0;1107,6;0;1107,6;9,86;112,3
09/09/2024 11:59:45;09/09/2024 11:59:45;36,9515805;-6,087519833;0;0,61;2;1;200;1725875982;19,6;1,2;GPS Fijo (SPS);1;0,9;107;86123296;-2;0;1;14;1;1;9;702;317,3;Encendido;Encendido;Conectado, parado;0;12;0,0;1107,6;0;1107,6;9,86;112,3
09/09/2024 11:59:55;09/09/2024 11:59:55;36,95161;-6,0875075;0;0,97;2;1;200;1725875982;6,2;1,4;GPS Fijo (SPS);1;0,4;108;86152880;-1;0;1;14;1;1;9;702;317,3;Encendido;Encendido;Conectado, trabajando;0;12;0,0;1107,6;0;1107,6;9,86;112,3
09/09/2024 12:00:05;09/09/2024 12:00:05;36,9516445;-6,087494833;0;0,60;2;1;200;1725875982;16,6;1,5;GPS Fijo (SPS);1;0,7;107;86182408;2;2;1;14;1;1;9;702;317,3;Encendido;Encendido;Conectado, trabajando;0;12;2,6;1107,7;0;1107,7;9,86;112,3
09/09/2024 12:00:15;09/09/2024 12:00:15;36,951685499;-6,087479666;0;0,69;2;1;200;1725875982;10,9;2,3;GPS Fijo (SPS);1;1,1;107;86266272;-1;-1;1;14;1;1;9;702;317,3;Encendido;Encendido;Conectado, trabajando;0;12;2,6;1107,7;0;1107,7;9,86;112,3
09/09/2024 12:00:25;09/09/2024 12:00:25;36,951742666;-6,087457;0;0,63;2;1;200;1725875982;19,9;2,8;GPS Fijo (SPS);1;0,9;108;86320872;-4;-2;1;14;1;1;9;702;317,3;Encendido;Encendido;Conectado, trabajando;0;12;8,4;1107,8;0;1107,8;9,86;112,3
09/09/2024 12:00:35;09/09/2024 12:00:35;36,951806833;-6,087431166;0;0,65;2;1;200;1725875982;20,1;2,7;GPS Fijo (SPS);1;1,9;108;86385632;0;0;1;14;1;1;9;702;317,3;Encendido;Encendido;Conectado, trabajando;0;12;8,4;1107,8;0;1107,8;9,87;112,3
09/09/2024 12:00:45;09/09/2024 12:00:45;36,951863666;-6,087410833;0;0,75;2;1;200;1725876042;11,7;2,6;GPS Fijo (SPS);1;1,9;108;86493304;-2;0;1;14;1;1;9;702;317,3;Encendido;Encendido;Conectado, trabajando;0;12;6,3;1108,0;0;1108,0;9,87;112,3
09/09/2024 12:00:55;09/09/2024 12:00:55;36,951921;-6,0873885;0;0,72;2;1;200;1725876042;17,7;2,6;GPS Fijo (SPS);1;2,1;108;86600600;-3;-3;1;14;1;1;9;702;317,3;Encendido;Encendido;Conectado, trabajando;0;12;6,3;1108,1;0;1108,1;9,87;112,3
09/09/2024 12:01:05;09/09/2024 12:01:05;36,951985166;-6,087363666;0;0,85;2;1;200;1725876042;18,5;2,7;GPS Fijo (SPS);1;2,2;108;86721840;-1;-1;1;14;1;1;9;702;317,4;Encendido;Encendido;Conectado, trabajando;0;12;6,7;1108,2;0;1108,2;9,87;112,3
09/09/2024 12:01:15;09/09/2024 12:01:15;36,952044833;-6,087341;0;0,85;2;1;200;1725876042;17,1;2,6;GPS Fijo (SPS);1;2,0;106;86829296;0;1;1;14;1;1;9;702;317,4;Encendido;Encendido;Conectado, trabajando;0;12;5,8;1108,3;0;1108,3;9,87;112,3
09/09/2024 12:01:26;09/09/2024 12:01:26;36,952108333;-6,087316166;0;0,84;2;1;200;1725876042;23,6;2,6;GPS Fijo (SPS);1;1,5;107;86935840;-2;-1;1;14;1;1;9;702;317,4;Encendido;Encendido;Conectado, trabajando;0;12;5,0;1108,4;0;1108,4;9,87;112,3
09/09/2024 12:01:36;09/09/2024 12:01:36;36,952164333;-6,087295166;0;0,81;2;1;200;1725876087;23,7;2,4;GPS Fijo (SPS);1;1,8;107;87041320;-3;-1;1;14;1;1;9;702;317,4;Encendido;Encendido;Conectado, trabajando;0;12;4,5;1108,5;0;1108,5;9,87;112,3
09/09/2024 12:01:46;09/09/2024 12:01:46;36,952222333;-6,087272666;0;0,83;2;1;200;1725876087;15,8;2,5;GPS Fijo (SPS);1;1,9;107;87153632;-1;-1;1;14;1;1;9;702;317,4;Encendido;Encendido;Conectado, trabajando;0;12;5,2;1108,6;0;1108,6;9,87;112,3
09/09/2024 12:01:56;09/09/2024 12:01:56;36,952283666;-6,087247333;0;0,79;2;1;200;1725876087;21,4;2,6;GPS Fijo (SPS);1;1,7;107;87249368;-3;-2;1;14;1;1;9;702;317,4;Encendido;Encendido;Conectado, trabajando;0;12;4,7;1108,7;0;1108,7;9,87;112,3
09/09/2024 12:02:06;09/09/2024 12:02:06;36,952348333;-6,087223166;0;0,78;2;1;200;1725876087;17,7;2,7;GPS Fijo (SPS);1;1,7;107;87351104;-3;-2;1;14;1;1;9;702;317,4;Encendido;Encendido;Conectado, trabajando;0;12;4,5;1108,8;0;1108,8;9,87;112,3
09/09/2024 12:02:16;09/09/2024 12:02:16;36,952410166;-6,087199333;0;0,73;2;1;200;1725876132;17,3;2,7;GPS Fijo (SPS);1;1,8;107;87457648;-2;-3;1;14;1;1;9;702;317,4;Encendido;Encendido;Conectado, trabajando;0;12;4,6;1108,9;0;1108,9;9,87;112,3
09/09/2024 12:02:26;09/09/2024 12:02:26;36,952471166;-6,087176666;0;0,83;2;1;200;1725876132;17,1;2,6;GPS Fijo (SPS);1;1,9;107;87552112;-2;-2;1;14;1;1;9;702;317,4;Encendido;Encendido;Conectado, trabajando;0;12;4,9;1109,0;0;1109,0;9,87;112,3
09/09/2024 12:02:36;09/09/2024 12:02:36;36,9525015;-6,087167666;0;0,71;2;1;200;1725876132;358,0;0,6;GPS Fijo (SPS);1;2,0;109;87661672;2;1;1;14;1;1;9;702;317,4;Encendido;Encendido;Conectado, parado;0;12;5,3;1109,1;0;1109,1;9,87;112,3
09/09/2024 12:02:46;09/09/2024 12:02:46;36,952477666;-6,087175;0;0,83;2;1;200;1725876132;190,5;1,4;GPS Fijo (SPS);1;1,6;102;87766328;0;0;1;14;1;1;9;702;317,4;Encendido;Encendido;Conectado, trabajando;0;12;4,5;1109,2;0;1109,2;9,88;112,3
09/09/2024 12:02:56;09/09/2024 12:02:56;36,952462333;-6,0871805;0;0,92;2;1;200;1725876132;0,0;0,0;GPS Fijo (SPS);1;1,5;106;87850888;0;0;1;14;1;1;9;702;317,4;Encendido;Encendido;Conectado, parado;0;12;4,1;1109,3;0;1109,3;9,88;112,3
09/09/2024 12:03:06;09/09/2024 12:03:06;36,9525285;-6,087150166;0;0,59;2;1;200;1725876132;35,9;4,4;GPS Fijo (SPS);1;0,0;0;87880904;-1;-1;1;14;1;1;9;702;317,4;Encendido;Encendido;Conectado, trabajando;0;12;2,8;1109,4;0;1109,4;9,88;112,3
09/09/2024 12:03:15;09/09/2024 12:03:15;36,952539;-6,087005833;0;0,58;2;1;200;1725876192;104,1;5,4;GPS Fijo (SPS);1;0,0;0;87880904;-1;0;1;14;1;1;9;702;317,4;Encendido;Encendido;Conectado, trabajando;0;12;0,1;1109,4;0;1109,4;9,88;112,3
09/09/2024 12:03:25;09/09/2024 12:03:25;36,952473166;-6,086910666;0;0,71;2;1;200;1725876192;203,6;3,7;GPS Fijo (SPS);1;0,0;0;87880904;2;-1;1;14;1;1;9;702;317,4;Encendido;Encendido;Conectado, trabajando;0;12;0,1;1109,4;0;1109,4;9,88;112,3
09/09/2024 12:03:35;09/09/2024 12:03:35;36,952459666;-6,086924166;0;0,76;2;1;200;1725876192;191,1;0,8;GPS Fijo (SPS);1;0,0;0;87880904;2;0;1;14;1;1;9;702;317,4;Encendido;Encendido;Conectado, parado;0;12;0,0;1109,4;0;1109,4;9,88;112,3
09/09/2024 12:03:45;09/09/2024 12:03:45;36,952431;-6,086936166;0;0,76;2;1;200;1725876192;207,6;1,5;GPS Fijo (SPS);1;0,0;14;87880904;-1;0;1;14;1;1;9;702;317,4;Encendido;Encendido;Conectado, trabajando;0;12;0,0;1109,4;0;1109,4;9,88;112,3
09/09/2024 12:03:55;09/09/2024 12:03:55;36,952392666;-6,086950666;0;0,96;2;1;200;1725876192;190,9;1,6;GPS Fijo (SPS);1;0,0;105;87880904;0;1;1;14;1;1;9;702;317,4;Encendido;Encendido;Conectado, trabajando;0;12;0,0;1109,4;0;1109,4;9,88;112,3
09/09/2024 12:04:06;09/09/2024 12:04:06;36,952334833;-6,086972833;0;0,64;2;1;200;1725876237;192,7;2,6;GPS Fijo (SPS);1;1,4;107;87920584;0;0;1;14;1;1;9;702;317,4;Encendido;Encendido;Conectado, trabajando;0;12;0,6;1109,4;0;1109,4;9,88;112,3
09/09/2024 12:04:16;09/09/2024 12:04:16;36,952270333;-6,086998833;0;0,74;2;1;200;1725876237;197,4;2,8;GPS Fijo (SPS);1;0,8;107;87987520;-1;-1;1;14;1;1;9;702;317,4;Encendido;Encendido;Conectado, trabajando;0;12;2,8;1109,5;0;1109,5;9,88;112,3
09/09/2024 12:04:26;09/09/2024 12:04:26;36,952205833;-6,087023666;0;0,86;2;1;200;1725876237;200,4;2,7;GPS Fijo (SPS);1;1,4;107;88046112;-2;-1;1;14;1;1;9;702;317,4;Encendido;Encendido;Conectado, trabajando;0;12;2,8;1109,5;0;1109,5;9,88;112,3
09/09/2024 12:04:35;09/09/2024 12:04:35;36,952143;-6,087048;0;1,18;2;1;200;1725876237;193,6;2,7;GPS Fijo (SPS);1;1,9;106;88153840;0;-1;1;14;1;1;9;702;317,4;Encendido;Encendido;Conectado, trabajando;0;12;5,0;1109,6;0;1109,6;9,88;112,3
09/09/2024 12:04:45;09/09/2024 12:04:45;36,952078333;-6,087073666;0;0,66;2;1;200;1725876282;199,7;2,8;GPS Fijo (SPS);1;1,9;107;88262296;0;-1;1;14;1;1;9;702;317,4;Encendido;Encendido;Conectado, trabajando;0;12;7,2;1109,7;0;1109,7;9,88;112,3
09/09/2024 12:04:55;09/09/2024 12:04:55;36,952014833;-6,0870985;0;0,80;2;1;200;1725876282;202,2;2,8;GPS Fijo (SPS);1;1,8;107;88380224;-1;-1;1;14;1;1;9;702;317,4;Encendido;Encendido;Conectado, trabajando;0;12;5,2;1109,8;0;1109,8;9,88;112,3
09/09/2024 12:05:05;09/09/2024 12:05:05;36,951953;-6,087121166;0;0,85;2;1;200;1725876282;198,5;2,7;GPS Fijo (SPS);1;2,0;107;88484720;-1;0;1;14;1;1;9;702;317,4;Encendido;Encendido;Conectado, trabajando;0;12;4,6;1109,9;0;1109,9;9,89;112,3
09/09/2024 12:05:15;09/09/2024 12:05:15;36,951891;-6,087145333;0;0,97;2;1;200;1725876282;195,8;2,5;GPS Fijo (SPS);1;2,2;107;88597040;0;1;1;14;1;1;9;702;317,4;Encendido;Encendido;Conectado, trabajando;0;12;4,9;1110,1;0;1110,1;9,89;112,3
09/09/2024 12:05:25;09/09/2024 12:05:25;36,951831166;-6,087166333;0;0,92;2;1;200;1725876282;184,4;2,5;GPS Fijo (SPS);1;2,4;107;88744400;1;-2;1;14;1;1;9;702;317,4;Encendido;Encendido;Conectado, trabajando;0;12;5,3;1110,2;0;1110,2;9,89;112,3
09/09/2024 12:05:35;09/09/2024 12:05:35;36,951770833;-6,0871915;0;0,78;2;1;200;1725876282;204,1;2,7;GPS Fijo (SPS);1;2,1;108;88875976;-1;-2;1;14;1;1;9;702;317,4;Encendido;Encendido;Conectado, trabajando;0;12;6,2;1110,3;0;1110,3;9,89;112,3
09/09/2024 12:05:45;09/09/2024 12:05:45;36,9517275;-6,087206666;0;1,12;2;1;200;1725876342;192,3;1,2;GPS Fijo (SPS);1;1,7;108;88991904;0;-1;1;14;1;1;9;702;317,4;Encendido;Encendido;Conectado, parado;0;12;5,9;1110,5;0;1110,5;9,89;112,3
09/09/2024 12:05:55;09/09/2024 12:05:55;36,951697666;-6,087214833;0;0,77;2;1;200;1725876342;194,1;1,3;GPS Fijo (SPS);1;2,4;108;89122112;-1;-1;1;14;1;1;9;702;317,4;Encendido;Encendido;Conectado, trabajando;0;12;5,0;1110,6;0;1110,6;9,89;112,3
09/09/2024 12:06:05;09/09/2024 12:06:05;36,951695333;-6,087216333;0;1,15;2;1;200;1725876342;0,0;0,0;GPS Fijo (SPS);1;1,8;101;89265976;0;-1;1;14;1;1;9;702;317,4;Encendido;Encendido;Conectado, parado;0;12;5,9;1110,7;0;1110,7;9,89;112,3
09/09/2024 12:06:17;09/09/2024 12:06:17;36,951694166;-6,087216166;0;0,78;2;1;200;1725876342;206,2;0,8;GPS Fijo (SPS);1;0,0;0;89337216;1;1;1;14;1;1;9;702;317,4;Encendido;Encendido;Conectado, parado;0;12;5,9;1110,8;0;1110,8;9,89;112,3
09/09/2024 12:06:28;09/09/2024 12:06:28;36,951618833;-6,087277666;0;0,64;2;1;200;1725876387;225,9;4,1;GPS Fijo (SPS);1;0,0;0;89337216;0;-1;1;14;1;1;9;702;317,4;Encendido;Encendido;Conectado, trabajando;0;12;3,8;1110,8;0;1110,8;9,89;112,3
09/09/2024 12:06:37;09/09/2024 12:06:37;36,951558333;-6,0873725;0;0,65;2;1;200;1725876387;235,2;3,9;GPS Fijo (SPS);1;0,0;0;89337216;0;-4;1;14;1;1;9;702;317,4;Encendido;Encendido;Conectado, trabajando;0;12;3,8;1110,8;0;1110,8;9,89;112,3
09/09/2024 12:06:47;09/09/2024 12:06:47;36,951502333;-6,087472333;0;0,81;2;1;200;1725876387;231,8;3,4;GPS Fijo (SPS);1;0,0;0;89337216;0;0;1;14;1;1;9;702;317,4;Encendido;Encendido;Conectado, trabajando;0;12;0,0;1110,8;0;1110,8;9,89;112,3
09/09/2024 12:06:58;09/09/2024 12:06:58;36,951528666;-6,087540666;0;0,73;2;1;200;1725876387;337,3;2,7;GPS Fijo (SPS);1;0,0;0;89337216;0;2;1;14;1;1;9;702;317,4;Encendido;Encendido;Conectado, trabajando;0;12;0,0;1110,8;0;1110,8;9,89;112,3
09/09/2024 12:07:08;09/09/2024 12:07:08;36,951554;-6,087518833;0;0,60;2;1;200;1725876387;174,0;1,6;GPS Fijo (SPS);1;0,0;0;89337216;0;0;1;14;1;1;9;702;317,5;Encendido;Encendido;Conectado, trabajando;0;12;0,0;1110,8;0;1110,8;9,89;112,3
09/09/2024 12:07:18;09/09/2024 12:07:18;36,951520333;-6,087545166;0;0,57;2;1;200;1725876432;237,4;1,8;GPS Fijo (SPS);1;0,0;0;89337216;-1;-3;1;14;1;1;9;702;317,5;Encendido;Encendido;Conectado, trabajando;0;12;0,0;1110,8;0;1110,8;9,90;112,3
09/09/2024 12:07:28;09/09/2024 12:07:28;36,951510333;-6,087570666;0;0,53;2;1;200;1725876432;211,9;0,5;GPS Fijo (SPS);1;0,0;0;89337216;0;0;1;14;1;1;9;702;317,5;Encendido;Encendido;Conectado, parado;0;12;0,0;1110,8;0;1110,8;9,90;112,3
09/09/2024 12:07:38;09/09/2024 12:07:38;36,951505333;-6,087570666;0;0,60;2;1;200;1725876432;12,1;0,7;GPS Fijo (SPS);1;0,0;0;89337216;1;1;1;14;1;1;9;702;317,5;Encendido;Encendido;Conectado, parado;0;12;0,0;1110,8;0;1110,8;9,90;112,2
09/09/2024 12:07:48;09/09/2024 12:07:48;36,951517333;-6,0875645;0;0,57;2;1;200;1725876432;29,2;0,6;GPS Fijo (SPS);1;0,0;0;89337216;1;-1;1;14;1;1;9;702;317,5;Encendido;Encendido;Conectado, parado;0;12;0,0;1110,8;0;1110,8;9,90;112,2
09/09/2024 12:07:58;09/09/2024 12:07:58;36,9515325;-6,087557333;0;1,07;2;1;200;1725876432;27,5;1,0;GPS Fijo (SPS);1;0,2;80;89339040;0;-2;1;14;1;1;9;702;317,5;Encendido;Encendido;Conectado, parado;0;12;0,0;1110,8;0;1110,8;9,90;112,2
09/09/2024 12:08:08;09/09/2024 12:08:08;36,951564;-6,087546833;0;0,83;2;1;200;1725876432;20,0;1,4;GPS Fijo (SPS);1;1,2;106;89371072;-2;0;1;14;1;1;9;702;317,5;Encendido;Encendido;Conectado, trabajando;0;12;1,3;1110,8;0;1110,8;9,90;112,2
09/09/2024 12:08:18;09/09/2024 12:08:18;36,951584666;-6,087539666;0;0,79;2;1;200;1725876492;14,6;1,1;GPS Fijo (SPS);1;0,3;108;89415176;-2;0;1;14;1;1;9;702;317,5;Encendido;Encendido;Conectado, parado;0;12;1,3;1110,9;0;1110,9;9,90;112,2
09/09/2024 12:08:28;09/09/2024 12:08:28;36,951612;-6,087528;0;0,92;2;1;200;1725876492;20,6;1,4;GPS Fijo (SPS);1;0,6;107;89428600;-3;-1;1;14;1;1;9;702;317,5;Encendido;Encendido;Conectado, trabajando;0;12;1,3;1110,9;0;1110,9;9,90;112,2
09/09/2024 12:08:38;09/09/2024 12:08:38;36,9516525;-6,087513166;0;1,22;2;1;200;1725876492;28,3;2,1;GPS Fijo (SPS);1;0,7;108;89481128;-5;-4;1;14;1;1;9;702;317,5;Encendido;Encendido;Conectado, trabajando;0;12;1,3;1110,9;0;1110,9;9,90;112,2
09/09/2024 12:08:48;09/09/2024 12:08:48;36,951713833;-6,0874895;0;0,78;2;1;200;1725876492;13,1;2,8;GPS Fijo (SPS);1;1,1;108;89531504;-1;1;1;14;1;1;9;702;317,5;Encendido;Encendido;Conectado, trabajando;0;12;6,1;1111,0;0;1111,0;9,90;112,2
09/09/2024 12:08:58;09/09/2024 12:08:58;36,951772833;-6,087465;0;0,89;2;1;200;1725876537;15,5;2,1;GPS Fijo (SPS);1;1,4;108;89595352;-2;-3;1;14;1;1;9;702;317,5;Encendido;Encendido;Conectado, trabajando;0;12;6,1;1111,1;0;1111,1;9,90;112,2
